269	 2.10
270	 2.10
271	 2.13
272	 2.07
273	 2.14
274	 3.19
275	 2.14
276	 2.15
277	 2.09
278	 2.16
279	 2.15
280	 2.16
281	 2.16
282	 2.84
283	 2.16
284	 2.18
285	 2.15
286	 2.10
287	 3.19
288	 2.10
289	 2.15
290	 2.15
291	 2.16
292	 2.09
293	 2.16
294	 3.26
295	 2.09
296	 2.11
297	 2.15
298	 2.09
299	 2.15
300	 2.16
301	 2.10
302	 2.15
303	 2.16
304	 2.10
305	 2.13
306	 3.27
307	 2.09
308	 2.16
309	 1.76
310	 2.12
311	 2.15
312	 2.13
313	 3.20
314	 2.11
315	 2.16
316	 2.65
317	 2.15
318	 2.77
319	 2.10
320	 2.15
321	 2.10
322	 2.11
323	 2.63
324	 2.14
325	 2.13
326	 2.16
327	 2.10
328	 2.17
329	 2.15
330	 2.11
331	 2.15
332	 2.16
333	 3.23
334	 2.09
335	 2.15
336	 2.17
337	 2.15
338	 2.15
339	 2.29
340	 2.15
341	 3.19
342	 2.15
343	 2.13
344	 2.16
345	 3.29
346	 2.15
347	 2.16
348	 2.16
349	 1.86
350	 2.11
351	 3.21
352	 2.15
353	 2.11
354	 2.17
355	 2.10
356	 3.39
357	 2.15
358	 3.14
359	 3.09
360	 2.13
361	 2.11
362	 2.11
363	 2.11
364	 3.98
365	 2.11
366	 2.16
367	 2.16
368	 1.71
369	 2.16
370	 2.32
371	 2.15
372	 2.16
373	 2.18
374	 3.33
375	 2.15
376	 2.15
377	 2.06
378	 4.21
379	 2.15
380	 3.32
381	 2.16
382	 2.11
383	 2.08
384	 2.36
385	 2.09
386	 2.16
387	 2.16
388	 2.04
389	 3.28
390	 2.08
391	 2.14
392	 2.15
393	 2.10
394	 3.22
395	 2.11
396	 2.15
397	 2.15
398	 2.15
399	 2.15
400	 1.72
401	 2.11
402	 2.15
403	 2.15
404	 2.16
405	 2.16
406	 2.11
407	 2.15
408	 3.22
409	 2.16
410	 2.10
411	 2.17
412	 2.15
413	 3.16
414	 2.18
415	 2.16
416	 2.11
417	 1.79
418	 2.09
419	 2.16
420	 2.65
421	 2.69
422	 2.14
423	 2.15
424	 2.15
425	 2.11
426	 2.13
427	 2.05
428	 2.13
429	 2.16
430	 2.15
431	 2.16
432	 2.09
433	 4.39
434	 2.15
435	 2.16
436	 2.10
437	 2.15
438	 2.16
439	 2.15
440	 3.73
441	 1.73
442	 2.15
443	 2.16
444	 2.15
445	 2.14
446	 3.13
447	 2.13
448	 2.09
449	 2.15
450	 3.28
451	 2.16
452	 2.16
453	 2.16
454	 2.15
455	 2.17
456	 2.15
457	 2.15
458	 2.10
459	 2.13
460	 2.16
461	 2.11
462	 2.08
463	 2.15
464	 2.15
465	 3.10
466	 2.00
467	 2.16
468	 2.15
469	 2.09
470	 3.25
471	 2.13
472	 1.76
473	 2.18
474	 2.11
475	 2.11
476	 2.16
477	 2.15
478	 2.17
479	 2.16
480	 2.16
481	 2.16
482	 2.12
483	 2.14
484	 2.10
485	 3.28
486	 2.15
487	 4.46
488	 2.16
489	 2.17
490	 2.09
491	 2.15
492	 2.15
493	 2.16
494	 2.16
495	 2.12
496	 2.16
497	 2.11
498	 2.11
499	 2.16
500	 2.15
501	 2.16
502	 2.29
503	 2.11
504	 3.27
505	 2.17
506	 2.17
507	 3.22
508	 2.15
509	 2.09
510	 2.17
511	 2.09
512	 2.16
513	 2.15
514	 2.10
515	 2.16
516	 2.16
517	 2.16
518	 2.15
519	 2.12
520	 2.15
521	 2.11
522	 2.11
523	 3.42
524	 3.14
525	 2.06
526	 2.10
527	 2.11
528	 2.16
529	 2.16
530	 2.16
531	 2.72
532	 2.16
533	 2.60
534	 2.17
535	 2.09
536	 2.15
537	 2.15
538	 2.16
539	 2.35
540	 2.16
541	 3.15
542	 2.15
543	 3.13
544	 2.09
545	 2.15
546	 2.12
547	 2.15
548	 2.16
549	 2.11
550	 2.11
551	 2.16
552	 2.11
553	 3.79
554	 2.17
555	 2.16
556	 2.15
557	 2.10
558	 2.14
559	 2.15
560	 4.29
561	 2.15
562	 2.16
563	 2.15
564	 2.11
565	 2.12
566	 2.16
567	 2.11
568	 2.10
569	 2.15
570	 2.15
571	 2.15
572	 2.15
573	 2.16
574	 2.10
575	 2.15
576	 2.11
577	 2.15
578	 2.11
579	 2.10
580	 2.11
581	 2.08
582	 2.16
583	 2.09
584	 2.16
585	 2.15
586	 2.09
587	 2.17
588	 2.17
589	 2.07
590	 2.16
591	 2.11
592	 2.14
593	 2.09
594	 2.10
595	 2.16
596	 3.20
597	 2.10
598	 3.17
599	 2.16
600	 2.15
601	 2.15
602	 2.11
603	 2.13
604	 2.10
605	 2.16
606	 2.14
607	 2.10
608	 2.11
609	 2.75
610	 2.09
611	 2.15
612	 2.17
613	 2.15
614	 2.15
615	 3.25
616	 2.10
617	 3.18
618	 2.15
619	 2.48
620	 2.16
621	 2.11
622	 2.09
623	 2.15
624	 2.11
625	 2.11
626	 2.16
627	 2.15
628	 2.15
629	 2.13
630	 2.62
631	 2.16
632	 2.16
633	 3.27
634	 2.10
635	 2.13
636	 2.16
637	 3.34
638	 2.11
639	 2.07
640	 2.12
641	 2.15
642	 2.10
643	 2.10
644	 2.12
645	 2.16
646	 2.10
647	 2.08
648	 2.17
649	 2.05
650	 2.17
651	 2.16
652	 3.28
653	 2.11
654	 2.16
655	 2.11
656	 3.23
657	 2.13
658	 3.38
659	 2.17
660	 2.11
661	 2.08
662	 2.16
663	 2.15
664	 2.15
665	 2.16
666	 2.11
667	 2.17
668	 2.15
669	 2.11
670	 3.17
671	 2.17
672	 2.15
673	 2.07
674	 2.07
675	 3.30
676	 2.11
677	 2.11
678	 2.13
679	 4.06
680	 2.17
681	 2.13
682	 2.15
683	 2.16
684	 2.15
685	 4.01
686	 2.16
687	 2.11
688	 3.18
689	 2.15
690	 2.15
691	 2.11
692	 2.08
693	 2.16
694	 3.19
695	 2.10
696	 2.16
697	 2.10
698	 2.15
699	 2.15
700	 2.15
701	 2.16
702	 2.16
703	 2.12
704	 2.17
705	 2.11
706	 2.16
707	 1.66
708	 2.16
709	 2.16
710	 2.15
711	 2.17
712	 2.16
713	 2.11
714	 3.18
715	 2.15
716	 2.16
717	 2.15
718	 2.16
719	 2.11
720	 2.14
721	 2.16
722	 4.22
723	 2.12
724	 3.19
725	 2.86
726	 2.11
727	 2.16
728	 2.15
729	 2.15
730	 2.17
731	 2.11
732	 2.16
733	 3.28
734	 2.11
735	 2.16
736	 2.16
737	 4.21
738	 2.17
739	 3.33
740	 2.17
741	 3.28
742	 2.15
743	 2.15
744	 2.16
745	 2.12
746	 2.17
747	 4.41
748	 2.10
749	 2.08
750	 2.16
751	 2.15
752	 2.10
753	 2.12
754	 2.11
755	 2.15
756	 2.16
757	 2.16
758	 2.16
759	 2.16
760	 2.10
761	 3.25
762	 2.16
763	 2.15
764	 2.16
765	 2.16
766	 2.16
767	 2.17
768	 2.16
769	 2.15
770	 2.14
771	 3.20
772	 2.15
773	 2.15
774	 2.11
775	 2.15
776	 2.11
777	 2.15
778	 3.23
779	 2.15
780	 2.53
781	 3.47
782	 2.16
783	 2.15
784	 2.15
785	 2.16
786	 2.16
787	 4.56
788	 3.19
789	 2.77
790	 3.17
791	 2.15
792	 2.15
793	 2.15
794	 2.16
795	 2.15
796	 2.12
797	 2.13
798	 3.33
799	 2.16
800	 2.74
801	 2.16
802	 2.13
803	 2.16
804	 2.08
805	 2.15
806	 2.11
807	 2.74
808	 2.16
809	 3.19
810	 2.12
811	 2.10
812	 2.16
813	 2.10
814	 2.15
815	 2.15
816	 3.15
817	 1.57
818	 2.16
819	 2.15
820	 2.15
821	 2.15
822	 2.11
823	 2.02
824	 2.14
825	 3.20
826	 2.15
827	 2.11
828	 3.19
829	 2.10
830	 2.79
831	 2.10
832	 2.16
833	 2.33
834	 2.17
835	 3.83
836	 2.40
837	 2.43
838	 2.34
839	 2.39
840	 2.36
841	 3.47
842	 2.15
843	 2.16
844	 2.10
845	 1.67
846	 2.15
847	 2.28
848	 2.13
849	 2.15
850	 3.19
851	 2.16
852	 2.11
853	 2.15
854	 2.16
855	 2.11
856	 2.16
857	 2.11
858	 2.14
859	 2.11
860	 2.08
861	 2.13
862	 2.15
863	 2.15
864	 2.16
865	 2.11
866	 3.28
867	 2.09
868	 2.15
869	 3.26
870	 2.17
871	 2.09
872	 2.16
873	 2.15
874	 2.83
875	 2.15
876	 2.05
877	 2.15
878	 2.15
879	 2.15
880	 2.11
881	 2.13
882	 2.18
883	 2.11
884	 2.16
885	 2.75
886	 3.40
887	 2.17
888	 2.16
889	 2.17
890	 2.16
891	 2.17
892	 2.15
893	 2.17
894	 2.11
895	 2.16
896	 2.16
897	 2.16
898	 2.16
899	 2.15
900	 2.16
901	 2.11
902	 2.17
903	 2.16
904	 2.16
905	 4.38
906	 2.12
907	 2.06
908	 2.16
909	 2.11
910	 2.09
911	 2.15
912	 2.17
913	 2.10
914	 2.16
915	 2.16
916	 2.11
917	 2.11
918	 2.07
919	 2.16
920	 2.15
921	 2.16
922	 3.14
923	 2.17
924	 3.18
925	 2.11
926	 2.11
927	 2.13
928	 2.10
929	 2.15
930	 2.09
931	 2.11
932	 4.08
933	 2.16
934	 2.11
935	 2.10
936	 2.14
937	 2.16
938	 2.15
939	 2.84
940	 2.12
941	 2.07
942	 3.20
943	 2.15
944	 2.16
945	 2.15
946	 2.68
947	 2.11
948	 2.16
949	 2.06
950	 2.16
951	 2.09
952	 2.10
953	 2.07
954	 2.15
955	 2.64
956	 2.15
957	 1.84
958	 2.09
959	 3.18
960	 2.16
961	 2.15
962	 3.17
963	 2.11
964	 2.15
965	 2.16
966	 1.95
967	 2.17
968	 2.17
969	 2.16
970	 2.12
971	 2.95
972	 2.17
973	 1.84
974	 2.16
975	 2.17
976	 2.15
977	 2.15
978	 3.13
979	 2.15
980	 3.19
981	 2.11
982	 2.11
983	 2.17
984	 2.10
985	 2.11
986	 2.12
987	 2.15
988	 2.16
989	 2.15
990	 2.15
991	 2.10
992	 2.15
993	 2.15
994	 2.16
995	 3.26
996	 2.15
997	 2.00
998	 2.09
999	 2.09
1000	 2.09
1001	 2.11
1002	 2.32
1003	 2.60
1004	 3.02
1005	 2.16
1006	 2.11
1007	 2.15
1008	 2.16
1009	 2.16
1010	 2.11
1011	 2.15
1012	 2.07
1013	 2.07
1014	 1.82
1015	 3.29
1016	 2.16
1017	 2.15
1018	 3.19
1019	 2.16
1020	 2.15
1021	 2.11
1022	 2.17
1023	 2.15
1024	 2.15
1025	 2.09
1026	 2.16
1027	 2.16
1028	 3.13
1029	 2.12
1030	 4.31
1031	 2.16
1032	 4.67
1033	 2.15
1034	 2.11
1035	 2.58
1036	 2.16
1037	 3.16
1038	 2.17
1039	 2.10
1040	 2.16
1041	 2.09
1042	 2.11
1043	 2.11
1044	 2.14
1045	 2.10
1046	 2.08
1047	 2.15
1048	 2.11
1049	 2.15
1050	 2.16
1051	 2.27
1052	 2.16
1053	 2.12
1054	 2.15
1055	 2.11
1056	 2.16
1057	 3.25
1058	 2.16
1059	 2.15
1060	 2.15
1061	 2.15
1062	 2.16
1063	 2.15
1064	 2.16
1065	 2.12
1066	 2.10
1067	 2.16
1068	 2.16
1069	 2.12
1070	 2.15
1071	 2.15
1072	 2.11
1073	 2.14
1074	 2.16
1075	 3.19
1076	 2.15
1077	 2.16
1078	 2.10
1079	 2.10
1080	 2.15
1081	 2.10
1082	 2.16
1083	 2.14
1084	 2.14
1085	 2.15
1086	 2.16
1087	 3.20
1088	 2.15
1089	 2.15
1090	 2.10
1091	 2.19
1092	 2.11
1093	 2.10
1094	 3.37
1095	 3.56
1096	 2.15
1097	 2.10
1098	 2.17
1099	 2.14
1100	 2.16
1101	 2.03
1102	 2.16
1103	 2.10
1104	 2.07
1105	 2.10
1106	 2.16
1107	 2.15
1108	 2.10
1109	 2.15
1110	 2.15
1111	 2.11
1112	 3.79
1113	 3.21
1114	 2.16
1115	 2.11
1116	 2.80
1117	 2.15
1118	 2.15
1119	 2.10
1120	 2.15
1121	 2.11
1122	 2.15
1123	 5.44
1124	 2.10
1125	 2.13
1126	 1.88
1127	 2.15
1128	 2.10
1129	 2.16
1130	 2.13
1131	 2.15
1132	 3.25
1133	 2.17
1134	 2.10
1135	 2.15
1136	 2.15
1137	 2.16
1138	 2.10
1139	 2.15
1140	 2.59
1141	 2.15
1142	 3.12
1143	 2.11
1144	 2.11
1145	 2.08
1146	 2.11
1147	 2.17
1148	 2.15
1149	 1.95
1150	 2.15
1151	 2.10
1152	 3.22
1153	 2.10
1154	 2.15
1155	 2.10
1156	 2.10
1157	 2.07
1158	 2.16
1159	 2.07
1160	 2.15
1161	 2.11
1162	 2.12
1163	 2.13
1164	 2.16
1165	 2.14
1166	 2.16
1167	 2.01
1168	 2.14
1169	 2.16
1170	 2.11
1171	 3.18
1172	 2.13
1173	 2.15
1174	 2.15
1175	 2.10
1176	 2.13
1177	 3.43
1178	 2.15
1179	 2.11
1180	 2.09
1181	 2.13
1182	 2.15
1183	 2.16
1184	 2.15
1185	 2.15
1186	 1.57
1187	 2.16
1188	 2.16
1189	 1.73
1190	 2.11
1191	 3.38
1192	 2.16
1193	 2.14
1194	 2.11
1195	 6.56
1196	 1.93
1197	 2.15
1198	 2.15
1199	 2.15
1200	 2.15
1201	 2.16
1202	 2.17
1203	 2.10
1204	 2.15
1205	 2.17
1206	 2.14
1207	 2.15
1208	 2.16
1209	 2.62
1210	 3.19
1211	 2.16
1212	 2.14
1213	 2.09
1214	 2.15
1215	 3.27
1216	 2.15
1217	 2.12
1218	 2.13
1219	 2.15
1220	 2.16
1221	 2.16
1222	 2.10
1223	 2.15
1224	 3.41
1225	 2.10
1226	 2.13
1227	 2.15
1228	 2.14
1229	 2.10
1230	 2.15
1231	 2.76
1232	 4.19
1233	 2.12
1234	 2.04
1235	 4.16
1236	 2.36
1237	 2.51
1238	 2.10
1239	 2.11
1240	 3.46
1241	 1.90
1242	 4.62
1243	 2.15
1244	 2.16
1245	 2.15
1246	 2.15
1247	 2.10
1248	 3.24
1249	 2.14
1250	 2.15
1251	 3.39
1252	 2.15
1253	 2.14
1254	 2.10
1255	 2.05
1256	 2.15
1257	 2.17
1258	 2.15
1259	 2.11
1260	 2.33
1261	 2.80
1262	 2.15
1263	 2.77
1264	 2.15
1265	 2.15
1266	 2.10
1267	 3.29
1268	 3.21
1269	 2.17
1270	 2.09
1271	 2.52
1272	 2.14
1273	 2.10
1274	 2.11
1275	 2.16
1276	 2.10
1277	 2.10
1278	 2.14
1279	 2.11
1280	 2.10
1281	 2.15
1282	 2.16
1283	 2.15
1284	 2.16
1285	 2.15
1286	 2.08
1287	 4.31
1288	 2.15
1289	 2.15
1290	 2.10
1291	 2.10
1292	 2.07
1293	 2.15
1294	 2.14
1295	 2.11
1296	 2.15
1297	 2.15
1298	 2.11
1299	 4.03
1300	 2.15
1301	 2.12
1302	 2.11
1303	 2.11
1304	 3.26
1305	 3.24
1306	 2.16
1307	 2.10
1308	 2.15
1309	 2.09
1310	 1.65
1311	 2.15
1312	 2.08
1313	 2.15
1314	 2.17
1315	 2.08
1316	 2.15
1317	 2.15
1318	 2.16
1319	 2.08
1320	 2.16
1321	 2.15
1322	 2.15
1323	 3.24
1324	 2.15
1325	 2.15
1326	 2.15
1327	 2.08
1328	 3.92
1329	 2.15
1330	 2.09
1331	 2.15
1332	 2.10
1333	 2.09
1334	 2.15
1335	 2.11
1336	 2.16
1337	 2.15
1338	 2.15
1339	 2.10
1340	 2.15
1341	 2.15
1342	 3.28
1343	 2.15
1344	 2.16
1345	 2.09
1346	 2.15
1347	 2.15
1348	 2.11
1349	 2.15
1350	 2.15
1351	 2.11
1352	 2.15
1353	 2.08
1354	 2.14
1355	 2.17
1356	 2.15
1357	 2.05
1358	 3.17
1359	 2.16
1360	 2.09
1361	 3.13
1362	 2.10
1363	 2.17
1364	 2.11
1365	 2.15
1366	 2.14
1367	 2.15
1368	 2.09
1369	 2.15
1370	 2.09
1371	 2.16
1372	 2.16
1373	 2.16
1374	 2.11
1375	 3.11
1376	 2.17
1377	 2.16
1378	 2.64
1379	 2.11
1380	 2.34
1381	 4.10
1382	 2.05
1383	 2.10
1384	 4.11
1385	 2.10
1386	 2.11
1387	 2.05
1388	 2.63
1389	 4.42
1390	 2.10
1391	 2.16
1392	 2.17
1393	 2.15
1394	 2.11
1395	 3.21
1396	 2.15
1397	 2.16
1398	 2.16
1399	 3.25
1400	 3.97
1401	 2.19
1402	 2.06
1403	 2.05
1404	 2.14
1405	 2.15
1406	 2.11
1407	 2.16
1408	 2.11
1409	 1.63
1410	 2.16
1411	 2.16
1412	 3.20
1413	 2.11
1414	 2.15
1415	 2.16
1416	 2.15
1417	 2.09
1418	 3.23
1419	 2.13
1420	 2.10
1421	 2.16
1422	 2.15
1423	 1.92
1424	 2.10
1425	 2.11
1426	 2.15
1427	 2.11
1428	 2.16
1429	 2.15
1430	 2.11
1431	 2.14
1432	 3.18
1433	 2.16
1434	 2.15
1435	 2.16
1436	 2.16
1437	 2.11
1438	 2.05
1439	 2.11
1440	 2.06
1441	 2.05
1442	 2.05
1443	 2.24
1444	 2.10
1445	 3.46
1446	 3.02
1447	 3.45
1448	 2.16
1449	 3.28
1450	 2.15
1451	 2.11
1452	 2.15
1453	 2.09
1454	 2.16
1455	 2.11
1456	 3.13
1457	 2.16
1458	 2.16
1459	 2.06
1460	 2.11
1461	 2.13
1462	 2.15
1463	 2.15
1464	 2.11
1465	 2.16
1466	 2.55
1467	 2.16
1468	 2.10
1469	 2.16
1470	 2.16
1471	 2.15
1472	 2.15
1473	 2.16
1474	 3.12
1475	 3.28
1476	 2.15
1477	 2.11
1478	 2.16
1479	 2.16
1480	 2.11
1481	 2.16
1482	 2.15
1483	 2.10
1484	 2.15
1485	 4.60
1486	 2.11
1487	 2.15
1488	 2.11
1489	 2.11
1490	 2.11
1491	 2.08
1492	 2.15
1493	 2.15
1494	 2.11
1495	 3.25
1496	 2.11
1497	 2.16
1498	 2.15
1499	 2.17
1500	 2.11
1501	 2.15
1502	 2.09
1503	 2.16
1504	 3.28
1505	 2.16
1506	 2.10
1507	 2.11
1508	 2.16
1509	 2.16
1510	 2.12
1511	 2.03
1512	 2.16
1513	 2.16
1514	 3.29
1515	 2.16
1516	 2.15
1517	 2.16
1518	 2.10
1519	 2.07
1520	 2.15
1521	 2.10
1522	 2.04
1523	 2.06
1524	 2.47
1525	 2.09
1526	 2.10
1527	 2.10
1528	 2.47
1529	 2.11
1530	 2.11
1531	 2.10
1532	 2.11
1533	 2.10
1534	 3.26
1535	 3.10
1536	 2.11
1537	 2.49
1538	 2.10
1539	 2.10
1540	 3.04
1541	 2.05
1542	 2.44
1543	 2.10
1544	 2.16
1545	 2.16
1546	 2.15
1547	 1.80
1548	 2.78
1549	 2.15
1550	 2.11
1551	 2.14
1552	 2.16
1553	 3.15
1554	 2.15
1555	 2.10
1556	 2.13
1557	 3.19
1558	 2.48
1559	 2.16
1560	 2.11
1561	 2.16
1562	 2.30
1563	 3.40
1564	 2.11
1565	 2.15
1566	 2.15
1567	 2.15
1568	 2.16
1569	 2.17
1570	 2.10
1571	 2.16
1572	 2.78
1573	 3.22
1574	 2.11
1575	 2.12
1576	 2.35
1577	 2.16
1578	 2.16
1579	 2.16
1580	 2.11
1581	 2.16
1582	 2.15
1583	 3.78
1584	 2.17
1585	 2.16
1586	 2.15
1587	 1.94
1588	 2.15
1589	 2.10
1590	 2.16
1591	 2.12
1592	 3.24
1593	 3.24
1594	 2.11
1595	 2.15
1596	 2.15
1597	 2.15
1598	 2.18
1599	 2.11
1600	 2.14
1601	 2.11
1602	 2.16
1603	 2.16
1604	 2.16
1605	 2.15
1606	 2.10
1607	 2.15
1608	 2.15
1609	 2.11
1610	 2.79
1611	 4.24
1612	 2.15
1613	 2.16
1614	 2.11
1615	 3.47
1616	 2.16
1617	 2.12
1618	 2.15
1619	 2.16
1620	 2.16
1621	 2.15
1622	 2.16
1623	 2.04
1624	 2.11
1625	 2.16
1626	 2.16
1627	 2.16
1628	 2.11
1629	 3.23
1630	 3.18
1631	 2.16
1632	 2.16
1633	 2.15
1634	 2.16
1635	 2.16
1636	 2.15
1637	 2.16
1638	 2.16
1639	 2.11
1640	 2.08
1641	 2.14
1642	 2.10
1643	 2.16
1644	 2.16
1645	 3.75
1646	 2.16
1647	 3.08
1648	 2.21
1649	 2.06
1650	 2.16
1651	 2.15
1652	 1.64
1653	 2.11
1654	 2.14
1655	 2.16
1656	 2.15
1657	 2.15
1658	 1.92
1659	 2.10
1660	 2.51
1661	 2.11
1662	 2.11
1663	 2.42
1664	 3.36
1665	 2.98
1666	 2.00
1667	 3.22
1668	 2.16
1669	 2.11
1670	 2.16
1671	 2.15
1672	 2.11
1673	 2.98
1674	 2.11
1675	 2.11
1676	 2.13
1677	 2.16
1678	 2.10
1679	 2.08
1680	 2.16
1681	 2.16
1682	 2.15
1683	 2.09
1684	 3.21
1685	 2.11
1686	 3.18
1687	 2.11
1688	 2.08
1689	 2.16
1690	 2.12
1691	 2.16
1692	 2.17
1693	 2.10
1694	 2.11
1695	 2.16
1696	 2.16
1697	 2.16
1698	 2.16
1699	 2.10
1700	 2.17
1701	 2.07
1702	 3.17
1703	 2.15
1704	 2.15
1705	 2.15
1706	 2.10
1707	 2.16
1708	 2.16
1709	 2.16
1710	 2.09
1711	 2.15
1712	 2.11
1713	 2.16
1714	 2.10
1715	 2.16
1716	 2.16
1717	 2.10
1718	 2.16
1719	 2.09
1720	 2.16
1721	 3.18
1722	 3.91
1723	 2.15
1724	 3.28
1725	 2.14
1726	 3.01
1727	 2.16
1728	 2.16
1729	 2.16
1730	 2.16
1731	 2.16
1732	 2.16
1733	 3.61
1734	 2.16
1735	 2.16
1736	 2.16
1737	 2.11
1738	 1.76
1739	 3.25
1740	 2.06
1741	 2.15
1742	 2.16
1743	 3.20
1744	 2.68
1745	 2.15
1746	 2.11
1747	 2.15
1748	 2.16
1749	 2.16
1750	 2.15
1751	 2.16
1752	 2.16
1753	 2.16
1754	 2.16
1755	 2.40
1756	 2.10
1757	 2.11
1758	 3.18
1759	 2.16
1760	 1.94
1761	 2.11
1762	 3.44
1763	 2.16
1764	 2.16
1765	 2.16
1766	 2.16
1767	 2.11
1768	 2.13
1769	 1.87
1770	 2.11
1771	 2.16
1772	 2.15
1773	 2.11
1774	 2.68
1775	 2.34
1776	 2.11
1777	 2.08
1778	 2.15
1779	 2.16
1780	 2.15
1781	 3.24
1782	 2.17
1783	 2.11
1784	 2.15
1785	 2.16
1786	 2.15
1787	 2.16
1788	 2.17
1789	 2.12
1790	 2.16
1791	 2.16
1792	 4.40
1793	 2.16
1794	 4.73
1795	 2.11
1796	 2.13
1797	 2.16
1798	 2.10
1799	 2.15
1800	 3.26
1801	 2.10
1802	 2.16
1803	 3.35
1804	 2.11
1805	 2.16
1806	 2.15
1807	 2.16
1808	 2.16
1809	 2.09
1810	 2.15
1811	 3.21
1812	 2.09
1813	 2.12
1814	 2.14
1815	 2.15
1816	 2.16
1817	 2.16
1818	 2.16
1819	 2.10
1820	 3.18
1821	 2.16
1822	 2.16
1823	 2.15
1824	 2.16
1825	 2.09
1826	 2.15
1827	 2.15
1828	 2.11
1829	 2.12
1830	 2.11
1831	 2.17
1832	 2.16
1833	 2.15
1834	 1.84
1835	 2.08
1836	 2.16
1837	 2.12
1838	 2.11
1839	 3.16
1840	 2.11
1841	 2.14
1842	 2.17
1843	 2.16
1844	 2.16
1845	 2.16
1846	 2.16
1847	 5.32
1848	 2.15
1849	 2.16
1850	 2.16
1851	 2.16
1852	 2.13
1853	 2.16
1854	 2.13
1855	 2.10
1856	 2.11
1857	 2.08
1858	 2.10
1859	 2.16
1860	 2.16
1861	 2.12
1862	 2.07
1863	 2.36
1864	 2.15
1865	 3.17
1866	 2.16
1867	 2.08
1868	 2.09
1869	 2.16
1870	 2.11
1871	 2.16
1872	 2.11
1873	 2.16
1874	 2.11
